Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,-9999
68,Mehdi Bourabia,ma MAR,MF,Spezia,31-110,1991,12.6,0.08,0,0,1.27,0.71,0.08,1.98,1.43,0.63,0,0,0,7.94,0.71,0.79,47.4,Matches,0d077b88
293,Gary Medel,cl CHI,MFDF,Bologna,35-114,1987,12.6,0.32,0,0,0.95,1.27,0,0.32,1.75,0.87,0,0,0,8.02,0.95,0.87,52.2,Matches,563a68ad
56,Cristiano Biraghi,it ITA,DF,Fiorentina,30-085,1992,12.7,0,0,0,1.02,1.26,0.08,12.3,0.24,1.42,0,0,0,4.96,0.63,0.94,40,Matches,9e1577aa
204,Theo Hernández,fr FRA,DF,Milan,25-050,1997,12.8,0.39,0,0,0.78,1.95,0,2.97,0.63,1.09,0,0,0,6.02,1.41,0.63,69.2,Matches,d4c9725f
301,Sergej Milinković-Savić,rs SRB,MF,Lazio,27-271,1995,12.8,0.47,0,0,0.78,2.42,0.08,1.09,1.09,1.02,0,0,0,5,2.42,1.72,58.5,Matches,4e6dbac4
321,Dimitris Nikolaou,gr GRE,DF,Spezia,24-104,1998,12.8,0.23,0.08,0,0.63,0.23,0,0.31,0.94,0.78,0,0,0,5.78,0.63,0.63,50,Matches,cf961d8d
325,David Okereke,ng NGA,FW,Cremonese,25-088,1997,12.8,0.16,0,0,0.55,1.56,0.55,1.33,0.31,0.39,0.16,0.08,0,1.95,1.8,3.44,34.3,Matches,d125f22f
380,Rogério,br BRA,DF,Sassuolo,24-316,1998,12.8,0.16,0,0,0.39,0.94,0,3.59,1.02,0.63,0,0,0,4.53,0.55,1.09,33.3,Matches,10e7f486
86,Antonio Candreva,it ITA,DFMF,Salernitana,35-270,1987,12.9,0.16,0.08,0.08,0.16,0.85,0.16,7.75,0.85,0.16,0,0.08,0,4.34,0,0,,Matches,356c9002
112,Lassana Coulibaly,ml MLI,MF,Salernitana,26-229,1996,12.9,0.31,0,0,1.86,1.09,0.08,0.23,0.47,1.78,0,0,0,6.28,0.78,1.01,43.5,Matches,85a44ecc
352,Andrea Pinamonti,it ITA,FW,Sassuolo,23-190,1999,12.9,0.16,0,0,0.7,1.09,0.31,0.54,0.08,0.31,0,0,0,1.4,1.55,3.8,29,Matches,08aa9cd1
206,Morten Hjulmand,dk DEN,MF,Lecce,23-153,1999,13,0.31,0.08,0,2,1.38,0,0.08,2.31,1.54,0,0,0,7.46,1.62,0.62,72.4,Matches,d4456fb3
183,Valentin Gendrey,fr FRA,DF,Lecce,22-157,2000,13.2,0.23,0,0,0.83,1.06,0,1.82,1.29,1.52,0.08,0.08,0,6.06,1.14,1.36,45.5,Matches,822ed0ec
137,Gerard Deulofeu,es ESP,FW,Udinese,28-257,1994,13.3,0.08,0,0,0.6,0.83,0.6,4.29,0.15,0.38,0,0,0,3.16,0.08,0.3,20,Matches,39583cfd
277,Gianluca Mancini,it ITA,DF,Roma,26-222,1996,13.3,0.3,0,0,1.5,0.75,0.08,0.68,1.43,0.83,0,0,0,3.38,1.88,0.83,69.4,Matches,5aa53281
291,Pasquale Mazzocchi,it ITA,DF,Salernitana,27-121,1995,13.3,0.15,0,0,1.13,0.6,0.38,4.44,0.45,0.68,0,0,0,6.17,0.53,0.38,58.3,Matches,eb0ec070
